gene_id	tissueA	tissueB	dom_isoform_A	dom_isoform_B	n_diff_regions	diff_bp	a	b	rci_a	rci_b	agree_a	agree_b	ncl_a	ncl_b	delta_rci	cs	alu_a	alu_b	len_a	len_b	alu_diff	len_diff	group
ENSG00000175061.17	Brain - Cerebellar Hemisphere	Brain - Putamen (basal ganglia)	ENST00000481898.5	ENST00000580180.5	3	244	ENST00000481898	ENST00000580180	1.97469206802235	2.013616947792156	0.9333333333333332	0.9333333333333332	15.0	15.0	0.038924879769806	False	0.2537764350453172	0.3346613545816733	993	753	0.08088491953635607	240	concordant
ENSG00000175061.17	Brain - Cerebellar Hemisphere	Cells - Cultured fibroblasts	ENST00000481898.5	ENST00000481027.5	4	253	ENST00000481898	ENST00000481027	1.97469206802235	1.83656980267074	0.9333333333333332	0.9333333333333332	15.0	15.0	-0.1381222653516101	False	0.2537764350453172	0.24803149606299213	993	1016	0.005744938982325087	23	concordant
ENSG00000175061.17	Brain - Cerebellar Hemisphere	Heart - Left Ventricle	ENST00000481898.5	ENST00000580180.5	3	244	ENST00000481898	ENST00000580180	1.97469206802235	2.013616947792156	0.9333333333333332	0.9333333333333332	15.0	15.0	0.038924879769806	False	0.2537764350453172	0.3346613545816733	993	753	0.08088491953635607	240	concordant
ENSG00000175061.17	Brain - Cerebellar Hemisphere	Liver	ENST00000481898.5	ENST00000481027.5	4	253	ENST00000481898	ENST00000481027	1.97469206802235	1.83656980267074	0.9333333333333332	0.9333333333333332	15.0	15.0	-0.1381222653516101	False	0.2537764350453172	0.24803149606299213	993	1016	0.005744938982325087	23	concordant
ENSG00000175061.17	Brain - Cerebellar Hemisphere	Lung	ENST00000481898.5	ENST00000481027.5	4	253	ENST00000481898	ENST00000481027	1.97469206802235	1.83656980267074	0.9333333333333332	0.9333333333333332	15.0	15.0	-0.1381222653516101	False	0.2537764350453172	0.24803149606299213	993	1016	0.005744938982325087	23	concordant
ENSG00000175061.17	Brain - Frontal Cortex (BA9)	Brain - Putamen (basal ganglia)	ENST00000481898.5	ENST00000580180.5	3	244	ENST00000481898	ENST00000580180	1.97469206802235	2.013616947792156	0.9333333333333332	0.9333333333333332	15.0	15.0	0.038924879769806	False	0.2537764350453172	0.3346613545816733	993	753	0.08088491953635607	240	concordant
ENSG00000175061.17	Brain - Frontal Cortex (BA9)	Cells - Cultured fibroblasts	ENST00000481898.5	ENST00000481027.5	4	253	ENST00000481898	ENST00000481027	1.97469206802235	1.83656980267074	0.9333333333333332	0.9333333333333332	15.0	15.0	-0.1381222653516101	False	0.2537764350453172	0.24803149606299213	993	1016	0.005744938982325087	23	concordant
ENSG00000175061.17	Brain - Frontal Cortex (BA9)	Heart - Left Ventricle	ENST00000481898.5	ENST00000580180.5	3	244	ENST00000481898	ENST00000580180	1.97469206802235	2.013616947792156	0.9333333333333332	0.9333333333333332	15.0	15.0	0.038924879769806	False	0.2537764350453172	0.3346613545816733	993	753	0.08088491953635607	240	concordant
ENSG00000175061.17	Brain - Frontal Cortex (BA9)	Liver	ENST00000481898.5	ENST00000481027.5	4	253	ENST00000481898	ENST00000481027	1.97469206802235	1.83656980267074	0.9333333333333332	0.9333333333333332	15.0	15.0	-0.1381222653516101	False	0.2537764350453172	0.24803149606299213	993	1016	0.005744938982325087	23	concordant
ENSG00000175061.17	Brain - Frontal Cortex (BA9)	Lung	ENST00000481898.5	ENST00000481027.5	4	253	ENST00000481898	ENST00000481027	1.97469206802235	1.83656980267074	0.9333333333333332	0.9333333333333332	15.0	15.0	-0.1381222653516101	False	0.2537764350453172	0.24803149606299213	993	1016	0.005744938982325087	23	concordant
ENSG00000175061.17	Brain - Putamen (basal ganglia)	Cells - Cultured fibroblasts	ENST00000580180.5	ENST00000481027.5	4	415	ENST00000580180	ENST00000481027	2.013616947792156	1.83656980267074	0.9333333333333332	0.9333333333333332	15.0	15.0	-0.1770471451214161	False	0.3346613545816733	0.24803149606299213	753	1016	0.08662985851868116	263	concordant
ENSG00000175061.17	Brain - Putamen (basal ganglia)	Heart - Atrial Appendage	ENST00000580180.5	ENST00000481898.5	3	244	ENST00000580180	ENST00000481898	2.013616947792156	1.97469206802235	0.9333333333333332	0.9333333333333332	15.0	15.0	-0.038924879769806	False	0.3346613545816733	0.2537764350453172	753	993	0.08088491953635607	240	concordant
ENSG00000175061.17	Brain - Putamen (basal ganglia)	Liver	ENST00000580180.5	ENST00000481027.5	4	415	ENST00000580180	ENST00000481027	2.013616947792156	1.83656980267074	0.9333333333333332	0.9333333333333332	15.0	15.0	-0.1770471451214161	False	0.3346613545816733	0.24803149606299213	753	1016	0.08662985851868116	263	concordant
ENSG00000175061.17	Brain - Putamen (basal ganglia)	Lung	ENST00000580180.5	ENST00000481027.5	4	415	ENST00000580180	ENST00000481027	2.013616947792156	1.83656980267074	0.9333333333333332	0.9333333333333332	15.0	15.0	-0.1770471451214161	False	0.3346613545816733	0.24803149606299213	753	1016	0.08662985851868116	263	concordant
ENSG00000175061.17	Brain - Putamen (basal ganglia)	Muscle - Skeletal	ENST00000580180.5	ENST00000481898.5	3	244	ENST00000580180	ENST00000481898	2.013616947792156	1.97469206802235	0.9333333333333332	0.9333333333333332	15.0	15.0	-0.038924879769806	False	0.3346613545816733	0.2537764350453172	753	993	0.08088491953635607	240	concordant
ENSG00000175061.17	Cells - Cultured fibroblasts	Heart - Atrial Appendage	ENST00000481027.5	ENST00000481898.5	4	253	ENST00000481027	ENST00000481898	1.83656980267074	1.97469206802235	0.9333333333333332	0.9333333333333332	15.0	15.0	0.1381222653516101	False	0.24803149606299213	0.2537764350453172	1016	993	0.005744938982325087	23	concordant
ENSG00000175061.17	Cells - Cultured fibroblasts	Heart - Left Ventricle	ENST00000481027.5	ENST00000580180.5	4	415	ENST00000481027	ENST00000580180	1.83656980267074	2.013616947792156	0.9333333333333332	0.9333333333333332	15.0	15.0	0.1770471451214161	False	0.24803149606299213	0.3346613545816733	1016	753	0.08662985851868116	263	concordant
ENSG00000175061.17	Cells - Cultured fibroblasts	Muscle - Skeletal	ENST00000481027.5	ENST00000481898.5	4	253	ENST00000481027	ENST00000481898	1.83656980267074	1.97469206802235	0.9333333333333332	0.9333333333333332	15.0	15.0	0.1381222653516101	False	0.24803149606299213	0.2537764350453172	1016	993	0.005744938982325087	23	concordant
ENSG00000175061.17	Heart - Atrial Appendage	Heart - Left Ventricle	ENST00000481898.5	ENST00000580180.5	3	244	ENST00000481898	ENST00000580180	1.97469206802235	2.013616947792156	0.9333333333333332	0.9333333333333332	15.0	15.0	0.038924879769806	False	0.2537764350453172	0.3346613545816733	993	753	0.08088491953635607	240	concordant
ENSG00000175061.17	Heart - Atrial Appendage	Liver	ENST00000481898.5	ENST00000481027.5	4	253	ENST00000481898	ENST00000481027	1.97469206802235	1.83656980267074	0.9333333333333332	0.9333333333333332	15.0	15.0	-0.1381222653516101	False	0.2537764350453172	0.24803149606299213	993	1016	0.005744938982325087	23	concordant
ENSG00000175061.17	Heart - Atrial Appendage	Lung	ENST00000481898.5	ENST00000481027.5	4	253	ENST00000481898	ENST00000481027	1.97469206802235	1.83656980267074	0.9333333333333332	0.9333333333333332	15.0	15.0	-0.1381222653516101	False	0.2537764350453172	0.24803149606299213	993	1016	0.005744938982325087	23	concordant
ENSG00000175061.17	Heart - Left Ventricle	Liver	ENST00000580180.5	ENST00000481027.5	4	415	ENST00000580180	ENST00000481027	2.013616947792156	1.83656980267074	0.9333333333333332	0.9333333333333332	15.0	15.0	-0.1770471451214161	False	0.3346613545816733	0.24803149606299213	753	1016	0.08662985851868116	263	concordant
ENSG00000175061.17	Heart - Left Ventricle	Lung	ENST00000580180.5	ENST00000481027.5	4	415	ENST00000580180	ENST00000481027	2.013616947792156	1.83656980267074	0.9333333333333332	0.9333333333333332	15.0	15.0	-0.1770471451214161	False	0.3346613545816733	0.24803149606299213	753	1016	0.08662985851868116	263	concordant
ENSG00000175061.17	Heart - Left Ventricle	Muscle - Skeletal	ENST00000580180.5	ENST00000481898.5	3	244	ENST00000580180	ENST00000481898	2.013616947792156	1.97469206802235	0.9333333333333332	0.9333333333333332	15.0	15.0	-0.038924879769806	False	0.3346613545816733	0.2537764350453172	753	993	0.08088491953635607	240	concordant
ENSG00000175061.17	Liver	Muscle - Skeletal	ENST00000481027.5	ENST00000481898.5	4	253	ENST00000481027	ENST00000481898	1.83656980267074	1.97469206802235	0.9333333333333332	0.9333333333333332	15.0	15.0	0.1381222653516101	False	0.24803149606299213	0.2537764350453172	1016	993	0.005744938982325087	23	concordant
ENSG00000175061.17	Lung	Muscle - Skeletal	ENST00000481027.5	ENST00000481898.5	4	253	ENST00000481027	ENST00000481898	1.83656980267074	1.97469206802235	0.9333333333333332	0.9333333333333332	15.0	15.0	0.1381222653516101	False	0.24803149606299213	0.2537764350453172	1016	993	0.005744938982325087	23	concordant
ENSG00000235954.6	Brain - Cerebellar Hemisphere	Brain - Frontal Cortex (BA9)	ENST00000454996.5	ENST00000454741.5	5	5529	ENST00000454996	ENST00000454741	1.3428877135230084	-4.132117963798845	1.0	1.0	3.0	12.0	-5.475005677321853	True	0.0	0.0	837	5064	0.0	4227	cs
ENSG00000235954.6	Brain - Cerebellar Hemisphere	Brain - Putamen (basal ganglia)	ENST00000454996.5	ENST00000437713.5	5	1539	ENST00000454996	ENST00000437713	1.3428877135230084	1.0527414620719735	1.0	0.8	3.0	15.0	-0.2901462514510349	False	0.0	0.0	837	854	0.0	17	concordant
ENSG00000235954.6	Brain - Cerebellar Hemisphere	Cells - Cultured fibroblasts	ENST00000454996.5	ENST00000437713.5	5	1539	ENST00000454996	ENST00000437713	1.3428877135230084	1.0527414620719735	1.0	0.8	3.0	15.0	-0.2901462514510349	False	0.0	0.0	837	854	0.0	17	concordant
ENSG00000235954.6	Brain - Cerebellar Hemisphere	Heart - Left Ventricle	ENST00000454996.5	ENST00000437713.5	5	1539	ENST00000454996	ENST00000437713	1.3428877135230084	1.0527414620719735	1.0	0.8	3.0	15.0	-0.2901462514510349	False	0.0	0.0	837	854	0.0	17	concordant
ENSG00000235954.6	Brain - Cerebellar Hemisphere	Liver	ENST00000454996.5	ENST00000437713.5	5	1539	ENST00000454996	ENST00000437713	1.3428877135230084	1.0527414620719735	1.0	0.8	3.0	15.0	-0.2901462514510349	False	0.0	0.0	837	854	0.0	17	concordant
ENSG00000235954.6	Brain - Cerebellar Hemisphere	Lung	ENST00000454996.5	ENST00000437713.5	5	1539	ENST00000454996	ENST00000437713	1.3428877135230084	1.0527414620719735	1.0	0.8	3.0	15.0	-0.2901462514510349	False	0.0	0.0	837	854	0.0	17	concordant
ENSG00000235954.6	Brain - Cerebellar Hemisphere	Muscle - Skeletal	ENST00000454996.5	ENST00000419253.1	3	169	ENST00000454996	ENST00000419253	1.3428877135230084	-1.4535116470934792	1.0	0.7142857142857143	3.0	7.0	-2.796399360616488	True	0.0	0.0	837	846	0.0	9	cs
ENSG00000235954.6	Brain - Frontal Cortex (BA9)	Brain - Putamen (basal ganglia)	ENST00000454741.5	ENST00000437713.5	7	5766	ENST00000454741	ENST00000437713	-4.132117963798845	1.0527414620719735	1.0	0.8	12.0	15.0	5.184859425870819	True	0.0	0.0	5064	854	0.0	4210	cs
ENSG00000235954.6	Brain - Frontal Cortex (BA9)	Cells - Cultured fibroblasts	ENST00000454741.5	ENST00000437713.5	7	5766	ENST00000454741	ENST00000437713	-4.132117963798845	1.0527414620719735	1.0	0.8	12.0	15.0	5.184859425870819	True	0.0	0.0	5064	854	0.0	4210	cs
ENSG00000235954.6	Brain - Frontal Cortex (BA9)	Heart - Atrial Appendage	ENST00000454741.5	ENST00000454996.5	5	5529	ENST00000454741	ENST00000454996	-4.132117963798845	1.3428877135230084	1.0	1.0	12.0	3.0	5.475005677321853	True	0.0	0.0	5064	837	0.0	4227	cs
ENSG00000235954.6	Brain - Frontal Cortex (BA9)	Heart - Left Ventricle	ENST00000454741.5	ENST00000437713.5	7	5766	ENST00000454741	ENST00000437713	-4.132117963798845	1.0527414620719735	1.0	0.8	12.0	15.0	5.184859425870819	True	0.0	0.0	5064	854	0.0	4210	cs
ENSG00000235954.6	Brain - Frontal Cortex (BA9)	Liver	ENST00000454741.5	ENST00000437713.5	7	5766	ENST00000454741	ENST00000437713	-4.132117963798845	1.0527414620719735	1.0	0.8	12.0	15.0	5.184859425870819	True	0.0	0.0	5064	854	0.0	4210	cs
ENSG00000235954.6	Brain - Frontal Cortex (BA9)	Lung	ENST00000454741.5	ENST00000437713.5	7	5766	ENST00000454741	ENST00000437713	-4.132117963798845	1.0527414620719735	1.0	0.8	12.0	15.0	5.184859425870819	True	0.0	0.0	5064	854	0.0	4210	cs
ENSG00000235954.6	Brain - Frontal Cortex (BA9)	Muscle - Skeletal	ENST00000454741.5	ENST00000419253.1	6	5660	ENST00000454741	ENST00000419253	-4.132117963798845	-1.4535116470934792	1.0	0.7142857142857143	12.0	7.0	2.678606316705366	False	0.0	0.0	5064	846	0.0	4218	concordant
ENSG00000235954.6	Brain - Putamen (basal ganglia)	Heart - Atrial Appendage	ENST00000437713.5	ENST00000454996.5	5	1539	ENST00000437713	ENST00000454996	1.0527414620719735	1.3428877135230084	0.8	1.0	15.0	3.0	0.2901462514510349	False	0.0	0.0	854	837	0.0	17	concordant
ENSG00000235954.6	Brain - Putamen (basal ganglia)	Muscle - Skeletal	ENST00000437713.5	ENST00000419253.1	4	1548	ENST00000437713	ENST00000419253	1.0527414620719735	-1.4535116470934792	0.8	0.7142857142857143	15.0	7.0	-2.5062531091654527	True	0.0	0.0	854	846	0.0	8	cs
ENSG00000235954.6	Cells - Cultured fibroblasts	Heart - Atrial Appendage	ENST00000437713.5	ENST00000454996.5	5	1539	ENST00000437713	ENST00000454996	1.0527414620719735	1.3428877135230084	0.8	1.0	15.0	3.0	0.2901462514510349	False	0.0	0.0	854	837	0.0	17	concordant
ENSG00000235954.6	Cells - Cultured fibroblasts	Muscle - Skeletal	ENST00000437713.5	ENST00000419253.1	4	1548	ENST00000437713	ENST00000419253	1.0527414620719735	-1.4535116470934792	0.8	0.7142857142857143	15.0	7.0	-2.5062531091654527	True	0.0	0.0	854	846	0.0	8	cs
ENSG00000235954.6	Heart - Atrial Appendage	Heart - Left Ventricle	ENST00000454996.5	ENST00000437713.5	5	1539	ENST00000454996	ENST00000437713	1.3428877135230084	1.0527414620719735	1.0	0.8	3.0	15.0	-0.2901462514510349	False	0.0	0.0	837	854	0.0	17	concordant
ENSG00000235954.6	Heart - Atrial Appendage	Liver	ENST00000454996.5	ENST00000437713.5	5	1539	ENST00000454996	ENST00000437713	1.3428877135230084	1.0527414620719735	1.0	0.8	3.0	15.0	-0.2901462514510349	False	0.0	0.0	837	854	0.0	17	concordant
ENSG00000235954.6	Heart - Atrial Appendage	Lung	ENST00000454996.5	ENST00000437713.5	5	1539	ENST00000454996	ENST00000437713	1.3428877135230084	1.0527414620719735	1.0	0.8	3.0	15.0	-0.2901462514510349	False	0.0	0.0	837	854	0.0	17	concordant
ENSG00000235954.6	Heart - Atrial Appendage	Muscle - Skeletal	ENST00000454996.5	ENST00000419253.1	3	169	ENST00000454996	ENST00000419253	1.3428877135230084	-1.4535116470934792	1.0	0.7142857142857143	3.0	7.0	-2.796399360616488	True	0.0	0.0	837	846	0.0	9	cs
ENSG00000235954.6	Heart - Left Ventricle	Muscle - Skeletal	ENST00000437713.5	ENST00000419253.1	4	1548	ENST00000437713	ENST00000419253	1.0527414620719735	-1.4535116470934792	0.8	0.7142857142857143	15.0	7.0	-2.5062531091654527	True	0.0	0.0	854	846	0.0	8	cs
ENSG00000235954.6	Liver	Muscle - Skeletal	ENST00000437713.5	ENST00000419253.1	4	1548	ENST00000437713	ENST00000419253	1.0527414620719735	-1.4535116470934792	0.8	0.7142857142857143	15.0	7.0	-2.5062531091654527	True	0.0	0.0	854	846	0.0	8	cs
ENSG00000235954.6	Lung	Muscle - Skeletal	ENST00000437713.5	ENST00000419253.1	4	1548	ENST00000437713	ENST00000419253	1.0527414620719735	-1.4535116470934792	0.8	0.7142857142857143	15.0	7.0	-2.5062531091654527	True	0.0	0.0	854	846	0.0	8	cs
ENSG00000231064.7	Brain - Cerebellar Hemisphere	Brain - Putamen (basal ganglia)	ENST00000453136.5	ENST00000447623.2	7	1485	ENST00000453136	ENST00000447623	-3.382896728067596	-2.6235837947484635	1.0	1.0	6.0	1.0	0.7593129333191326	False	0.0	0.0	912	923	0.0	11	concordant
ENSG00000231064.7	Brain - Frontal Cortex (BA9)	Brain - Putamen (basal ganglia)	ENST00000453136.5	ENST00000447623.2	7	1485	ENST00000453136	ENST00000447623	-3.382896728067596	-2.6235837947484635	1.0	1.0	6.0	1.0	0.7593129333191326	False	0.0	0.0	912	923	0.0	11	concordant
ENSG00000231064.7	Brain - Putamen (basal ganglia)	Cells - Cultured fibroblasts	ENST00000447623.2	ENST00000453136.5	7	1485	ENST00000447623	ENST00000453136	-2.6235837947484635	-3.382896728067596	1.0	1.0	1.0	6.0	-0.7593129333191326	False	0.0	0.0	923	912	0.0	11	concordant
ENSG00000231064.7	Brain - Putamen (basal ganglia)	Lung	ENST00000447623.2	ENST00000453136.5	7	1485	ENST00000447623	ENST00000453136	-2.6235837947484635	-3.382896728067596	1.0	1.0	1.0	6.0	-0.7593129333191326	False	0.0	0.0	923	912	0.0	11	concordant
ENSG00000261386.2	Brain - Cerebellar Hemisphere	Lung	ENST00000565929.1	ENST00000605277.1	3	1055	ENST00000565929	ENST00000605277	-7.198661837641065	-2.640244936222346	1.0	1.0	6.0	3.0	4.5584169014187195	False	0.0	0.0	515	798	0.0	283	concordant
ENSG00000261386.2	Brain - Cerebellar Hemisphere	Muscle - Skeletal	ENST00000565929.1	ENST00000605277.1	3	1055	ENST00000565929	ENST00000605277	-7.198661837641065	-2.640244936222346	1.0	1.0	6.0	3.0	4.5584169014187195	False	0.0	0.0	515	798	0.0	283	concordant
ENSG00000261386.2	Brain - Frontal Cortex (BA9)	Lung	ENST00000565929.1	ENST00000605277.1	3	1055	ENST00000565929	ENST00000605277	-7.198661837641065	-2.640244936222346	1.0	1.0	6.0	3.0	4.5584169014187195	False	0.0	0.0	515	798	0.0	283	concordant
ENSG00000261386.2	Brain - Frontal Cortex (BA9)	Muscle - Skeletal	ENST00000565929.1	ENST00000605277.1	3	1055	ENST00000565929	ENST00000605277	-7.198661837641065	-2.640244936222346	1.0	1.0	6.0	3.0	4.5584169014187195	False	0.0	0.0	515	798	0.0	283	concordant
ENSG00000261386.2	Brain - Putamen (basal ganglia)	Lung	ENST00000565929.1	ENST00000605277.1	3	1055	ENST00000565929	ENST00000605277	-7.198661837641065	-2.640244936222346	1.0	1.0	6.0	3.0	4.5584169014187195	False	0.0	0.0	515	798	0.0	283	concordant
ENSG00000261386.2	Brain - Putamen (basal ganglia)	Muscle - Skeletal	ENST00000565929.1	ENST00000605277.1	3	1055	ENST00000565929	ENST00000605277	-7.198661837641065	-2.640244936222346	1.0	1.0	6.0	3.0	4.5584169014187195	False	0.0	0.0	515	798	0.0	283	concordant
ENSG00000244558.5	Brain - Cerebellar Hemisphere	Cells - Cultured fibroblasts	ENST00000427598.5	ENST00000419931.1	4	512	ENST00000427598	ENST00000419931	-0.5166961154977606	0.3504782743651095	1.0	1.0	2.0	1.0	0.8671743898628701	False	0.0	0.0	862	514	0.0	348	concordant
ENSG00000244558.5	Brain - Cerebellar Hemisphere	Heart - Atrial Appendage	ENST00000427598.5	ENST00000419931.1	4	512	ENST00000427598	ENST00000419931	-0.5166961154977606	0.3504782743651095	1.0	1.0	2.0	1.0	0.8671743898628701	False	0.0	0.0	862	514	0.0	348	concordant
ENSG00000244558.5	Brain - Frontal Cortex (BA9)	Cells - Cultured fibroblasts	ENST00000427598.5	ENST00000419931.1	4	512	ENST00000427598	ENST00000419931	-0.5166961154977606	0.3504782743651095	1.0	1.0	2.0	1.0	0.8671743898628701	False	0.0	0.0	862	514	0.0	348	concordant
ENSG00000244558.5	Brain - Frontal Cortex (BA9)	Heart - Atrial Appendage	ENST00000427598.5	ENST00000419931.1	4	512	ENST00000427598	ENST00000419931	-0.5166961154977606	0.3504782743651095	1.0	1.0	2.0	1.0	0.8671743898628701	False	0.0	0.0	862	514	0.0	348	concordant
ENSG00000244558.5	Brain - Putamen (basal ganglia)	Cells - Cultured fibroblasts	ENST00000427598.5	ENST00000419931.1	4	512	ENST00000427598	ENST00000419931	-0.5166961154977606	0.3504782743651095	1.0	1.0	2.0	1.0	0.8671743898628701	False	0.0	0.0	862	514	0.0	348	concordant
ENSG00000244558.5	Brain - Putamen (basal ganglia)	Heart - Atrial Appendage	ENST00000427598.5	ENST00000419931.1	4	512	ENST00000427598	ENST00000419931	-0.5166961154977606	0.3504782743651095	1.0	1.0	2.0	1.0	0.8671743898628701	False	0.0	0.0	862	514	0.0	348	concordant
ENSG00000242282.6	Brain - Cerebellar Hemisphere	Heart - Left Ventricle	ENST00000422961.5	ENST00000439547.5	5	619	ENST00000422961	ENST00000439547	0.8376313441518923	-0.918300464401384	0.8	0.8888888888888888	10.0	9.0	-1.7559318085532762	True	0.0	0.0	791	482	0.0	309	cs
ENSG00000242282.6	Brain - Frontal Cortex (BA9)	Heart - Left Ventricle	ENST00000422961.5	ENST00000439547.5	5	619	ENST00000422961	ENST00000439547	0.8376313441518923	-0.918300464401384	0.8	0.8888888888888888	10.0	9.0	-1.7559318085532762	True	0.0	0.0	791	482	0.0	309	cs
ENSG00000242282.6	Brain - Putamen (basal ganglia)	Heart - Left Ventricle	ENST00000422961.5	ENST00000439547.5	5	619	ENST00000422961	ENST00000439547	0.8376313441518923	-0.918300464401384	0.8	0.8888888888888888	10.0	9.0	-1.7559318085532762	True	0.0	0.0	791	482	0.0	309	cs
ENSG00000242282.6	Cells - Cultured fibroblasts	Heart - Left Ventricle	ENST00000422961.5	ENST00000439547.5	5	619	ENST00000422961	ENST00000439547	0.8376313441518923	-0.918300464401384	0.8	0.8888888888888888	10.0	9.0	-1.7559318085532762	True	0.0	0.0	791	482	0.0	309	cs
ENSG00000242282.6	Heart - Atrial Appendage	Heart - Left Ventricle	ENST00000422961.5	ENST00000439547.5	5	619	ENST00000422961	ENST00000439547	0.8376313441518923	-0.918300464401384	0.8	0.8888888888888888	10.0	9.0	-1.7559318085532762	True	0.0	0.0	791	482	0.0	309	cs
ENSG00000242282.6	Heart - Left Ventricle	Liver	ENST00000439547.5	ENST00000422961.5	5	619	ENST00000439547	ENST00000422961	-0.918300464401384	0.8376313441518923	0.8888888888888888	0.8	9.0	10.0	1.7559318085532762	True	0.0	0.0	482	791	0.0	309	cs
ENSG00000242282.6	Heart - Left Ventricle	Lung	ENST00000439547.5	ENST00000422961.5	5	619	ENST00000439547	ENST00000422961	-0.918300464401384	0.8376313441518923	0.8888888888888888	0.8	9.0	10.0	1.7559318085532762	True	0.0	0.0	482	791	0.0	309	cs
ENSG00000242282.6	Heart - Left Ventricle	Muscle - Skeletal	ENST00000439547.5	ENST00000422961.5	5	619	ENST00000439547	ENST00000422961	-0.918300464401384	0.8376313441518923	0.8888888888888888	0.8	9.0	10.0	1.7559318085532762	True	0.0	0.0	482	791	0.0	309	cs
ENSG00000280145.3	Brain - Cerebellar Hemisphere	Heart - Left Ventricle	ENST00000623106.3	ENST00000623047.1	3	5658	ENST00000623106	ENST00000623047	-5.432940103395581	-4.05191208864247	1.0	1.0	4.0	9.0	1.381028014753111	False	0.0	0.17512520868113524	776	5990	0.17512520868113524	5214	concordant
ENSG00000280145.3	Brain - Cerebellar Hemisphere	Muscle - Skeletal	ENST00000623106.3	ENST00000623047.1	3	5658	ENST00000623106	ENST00000623047	-5.432940103395581	-4.05191208864247	1.0	1.0	4.0	9.0	1.381028014753111	False	0.0	0.17512520868113524	776	5990	0.17512520868113524	5214	concordant
ENSG00000280145.3	Brain - Frontal Cortex (BA9)	Heart - Left Ventricle	ENST00000623106.3	ENST00000623047.1	3	5658	ENST00000623106	ENST00000623047	-5.432940103395581	-4.05191208864247	1.0	1.0	4.0	9.0	1.381028014753111	False	0.0	0.17512520868113524	776	5990	0.17512520868113524	5214	concordant
ENSG00000280145.3	Brain - Frontal Cortex (BA9)	Muscle - Skeletal	ENST00000623106.3	ENST00000623047.1	3	5658	ENST00000623106	ENST00000623047	-5.432940103395581	-4.05191208864247	1.0	1.0	4.0	9.0	1.381028014753111	False	0.0	0.17512520868113524	776	5990	0.17512520868113524	5214	concordant
ENSG00000280145.3	Brain - Putamen (basal ganglia)	Heart - Left Ventricle	ENST00000623106.3	ENST00000623047.1	3	5658	ENST00000623106	ENST00000623047	-5.432940103395581	-4.05191208864247	1.0	1.0	4.0	9.0	1.381028014753111	False	0.0	0.17512520868113524	776	5990	0.17512520868113524	5214	concordant
ENSG00000280145.3	Brain - Putamen (basal ganglia)	Muscle - Skeletal	ENST00000623106.3	ENST00000623047.1	3	5658	ENST00000623106	ENST00000623047	-5.432940103395581	-4.05191208864247	1.0	1.0	4.0	9.0	1.381028014753111	False	0.0	0.17512520868113524	776	5990	0.17512520868113524	5214	concordant
ENSG00000280145.3	Cells - Cultured fibroblasts	Heart - Left Ventricle	ENST00000623106.3	ENST00000623047.1	3	5658	ENST00000623106	ENST00000623047	-5.432940103395581	-4.05191208864247	1.0	1.0	4.0	9.0	1.381028014753111	False	0.0	0.17512520868113524	776	5990	0.17512520868113524	5214	concordant
ENSG00000280145.3	Cells - Cultured fibroblasts	Muscle - Skeletal	ENST00000623106.3	ENST00000623047.1	3	5658	ENST00000623106	ENST00000623047	-5.432940103395581	-4.05191208864247	1.0	1.0	4.0	9.0	1.381028014753111	False	0.0	0.17512520868113524	776	5990	0.17512520868113524	5214	concordant
ENSG00000280145.3	Heart - Atrial Appendage	Heart - Left Ventricle	ENST00000623106.3	ENST00000623047.1	3	5658	ENST00000623106	ENST00000623047	-5.432940103395581	-4.05191208864247	1.0	1.0	4.0	9.0	1.381028014753111	False	0.0	0.17512520868113524	776	5990	0.17512520868113524	5214	concordant
ENSG00000280145.3	Heart - Atrial Appendage	Muscle - Skeletal	ENST00000623106.3	ENST00000623047.1	3	5658	ENST00000623106	ENST00000623047	-5.432940103395581	-4.05191208864247	1.0	1.0	4.0	9.0	1.381028014753111	False	0.0	0.17512520868113524	776	5990	0.17512520868113524	5214	concordant
ENSG00000280145.3	Heart - Left Ventricle	Liver	ENST00000623047.1	ENST00000623106.3	3	5658	ENST00000623047	ENST00000623106	-4.05191208864247	-5.432940103395581	1.0	1.0	9.0	4.0	-1.381028014753111	False	0.17512520868113524	0.0	5990	776	0.17512520868113524	5214	concordant
ENSG00000280145.3	Heart - Left Ventricle	Lung	ENST00000623047.1	ENST00000623106.3	3	5658	ENST00000623047	ENST00000623106	-4.05191208864247	-5.432940103395581	1.0	1.0	9.0	4.0	-1.381028014753111	False	0.17512520868113524	0.0	5990	776	0.17512520868113524	5214	concordant
ENSG00000280145.3	Liver	Muscle - Skeletal	ENST00000623106.3	ENST00000623047.1	3	5658	ENST00000623106	ENST00000623047	-5.432940103395581	-4.05191208864247	1.0	1.0	4.0	9.0	1.381028014753111	False	0.0	0.17512520868113524	776	5990	0.17512520868113524	5214	concordant
ENSG00000280145.3	Lung	Muscle - Skeletal	ENST00000623106.3	ENST00000623047.1	3	5658	ENST00000623106	ENST00000623047	-5.432940103395581	-4.05191208864247	1.0	1.0	4.0	9.0	1.381028014753111	False	0.0	0.17512520868113524	776	5990	0.17512520868113524	5214	concordant
